species,importance,rank,method,cv_auc_mean,cv_auc_sd
GGB3859 SGB5234,0.00016698938865801325,1141,Random Forest,0.7415403585426574,0.05890198952181386
Scardovia inopinata,0.00016690688297681168,1142,Random Forest,0.7415403585426574,0.05890198952181386
Selenomonas bovis,0.0001667955935617504,1143,Random Forest,0.7415403585426574,0.05890198952181386
Desulfovibrio sp PG 178 WT 4,0.00016666322311490326,1144,Random Forest,0.7415403585426574,0.05890198952181386
GGB9628 SGB15082,0.00016617489085921387,1145,Random Forest,0.7415403585426574,0.05890198952181386
Levyella massiliensis,0.00016546857253579655,1146,Random Forest,0.7415403585426574,0.05890198952181386
Collinsella stercoris,0.00016544938706799877,1147,Random Forest,0.7415403585426574,0.05890198952181386
Arachnia SGB15899,0.00016475521862424012,1148,Random Forest,0.7415403585426574,0.05890198952181386
Olsenella umbonata,0.00016447671193027432,1149,Random Forest,0.7415403585426574,0.05890198952181386
GGB1109 SGB1423,0.0001643325648492487,1150,Random Forest,0.7415403585426574,0.05890198952181386
Criibacterium bergeronii,0.00016414422881492628,1151,Random Forest,0.7415403585426574,0.05890198952181386
Christensenella timonensis,0.00016297469247060874,1152,Random Forest,0.7415403585426574,0.05890198952181386
Lautropia mirabilis,0.0001628671763414304,1153,Random Forest,0.7415403585426574,0.05890198952181386
Veillonella denticariosi,0.0001617981628119747,1154,Random Forest,0.7415403585426574,0.05890198952181386
Drancourtella sp An57,0.0001614407518414696,1155,Random Forest,0.7415403585426574,0.05890198952181386
Clostridium cadaveris,0.0001611173052010408,1156,Random Forest,0.7415403585426574,0.05890198952181386
GGB6133 SGB8780,0.000160878713278013,1157,Random Forest,0.7415403585426574,0.05890198952181386
Bacilliculturomica massiliensis,0.000160731823196696,1158,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Heteroruminococcus faecigallinarum,0.00016012713752895562,1159,Random Forest,0.7415403585426574,0.05890198952181386
GGB1332 SGB1789,0.00015962922834529075,1160,Random Forest,0.7415403585426574,0.05890198952181386
Blautia sp An81,0.00015908065681914866,1161,Random Forest,0.7415403585426574,0.05890198952181386
Helicobacter pylori,0.0001587932481846675,1162,Random Forest,0.7415403585426574,0.05890198952181386
Lactobacillus johnsonii,0.00015784853983649542,1163,Random Forest,0.7415403585426574,0.05890198952181386
GGB45540 SGB63220,0.00015747563442894175,1164,Random Forest,0.7415403585426574,0.05890198952181386
Peptoniphilus sp Marseille P3761,0.00015727995915841553,1165,Random Forest,0.7415403585426574,0.05890198952181386
Fusobacteriaceae unclassified SGB6035,0.00015657523142624687,1166,Random Forest,0.7415403585426574,0.05890198952181386
Citrobacter farmeri,0.0001554192650111062,1167,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB14196,0.00015535670007305359,1168,Random Forest,0.7415403585426574,0.05890198952181386
GGB3343 SGB4423,0.00015456709092053823,1169,Random Forest,0.7415403585426574,0.05890198952181386
Muribaculum gordoncarteri,0.0001540967035037287,1170,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella colorans,0.0001539983455994582,1171,Random Forest,0.7415403585426574,0.05890198952181386
Haemophilus paraphrohaemolyticus,0.00015375837882722001,1172,Random Forest,0.7415403585426574,0.05890198952181386
Varibaculum SGB15480,0.00015348139137183153,1173,Random Forest,0.7415403585426574,0.05890198952181386
Acidaminococcus provencensis,0.00015310312704264566,1174,Random Forest,0.7415403585426574,0.05890198952181386
GGB9687 SGB15191,0.00015295738268518522,1175,Random Forest,0.7415403585426574,0.05890198952181386
GGB1567 SGB2154,0.00015287715621338012,1176,Random Forest,0.7415403585426574,0.05890198952181386
GGB9635 SGB15102,0.0001525099957989607,1177,Random Forest,0.7415403585426574,0.05890198952181386
Bifidobacterium pseudolongum,0.0001524799172876056,1178,Random Forest,0.7415403585426574,0.05890198952181386
Actinomyces SGB15893,0.00015246368253708982,1179,Random Forest,0.7415403585426574,0.05890198952181386
GGB1460 SGB2023,0.00015241858722790544,1180,Random Forest,0.7415403585426574,0.05890198952181386
Leptotrichia sp oral taxon 223,0.0001512535438212856,1181,Random Forest,0.7415403585426574,0.05890198952181386
Olsenella profusa,0.00015108842014354283,1182,Random Forest,0.7415403585426574,0.05890198952181386
GGB4773 SGB6607,0.00015058214994689007,1183,Random Forest,0.7415403585426574,0.05890198952181386
GGB9710 SGB15239,0.00015048548416475658,1184,Random Forest,0.7415403585426574,0.05890198952181386
Peptoniphilus coxii,0.0001499884446016692,1185,Random Forest,0.7415403585426574,0.05890198952181386
GGB3606 SGB4870,0.0001498929494395042,1186,Random Forest,0.7415403585426574,0.05890198952181386
Edwardsiella tarda,0.00014947934933505304,1187,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides sp AF16 49,0.00014890095957033821,1188,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Nanogingivalis gingivitcus,0.00014871304055590116,1189,Random Forest,0.7415403585426574,0.05890198952181386
Subdoligranulum sp DSM 109015,0.0001486119161347782,1190,Random Forest,0.7415403585426574,0.05890198952181386
Arachnia SGB15898,0.0001475098817810514,1191,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB4317,0.00014733139319833655,1192,Random Forest,0.7415403585426574,0.05890198952181386
Alloprevotella rava,0.00014712746871180322,1193,Random Forest,0.7415403585426574,0.05890198952181386
Olsenella phocaeensis,0.0001462959816456144,1194,Random Forest,0.7415403585426574,0.05890198952181386
GGB9369 SGB14350,0.00014628227794599222,1195,Random Forest,0.7415403585426574,0.05890198952181386
Clostridium sp WCA 389 WT 23D1,0.00014623865567959938,1196,Random Forest,0.7415403585426574,0.05890198952181386
GGB6567 SGB9278,0.0001456551397652947,1197,Random Forest,0.7415403585426574,0.05890198952181386
Megasphaera sp MJR8396C,0.00014558130311808872,1198,Random Forest,0.7415403585426574,0.05890198952181386
GGB4713 SGB6526,0.0001455169373855753,1199,Random Forest,0.7415403585426574,0.05890198952181386
GGB3486 SGB4658,0.00014536144686230483,1200,Random Forest,0.7415403585426574,0.05890198952181386
GGB36472 SGB47660,0.00014495795614767867,1201,Random Forest,0.7415403585426574,0.05890198952181386
GGB4569 SGB6310,0.00014474209153835448,1202,Random Forest,0.7415403585426574,0.05890198952181386
Urmitella timonensis,0.0001440582173823271,1203,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella multiformis,0.00014349741474890015,1204,Random Forest,0.7415403585426574,0.05890198952181386
GGB29535 SGB42321,0.00014338944961707242,1205,Random Forest,0.7415403585426574,0.05890198952181386
Lactococcus piscium,0.00014282135874634254,1206,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides sp AM10 21B,0.00014263644988481521,1207,Random Forest,0.7415403585426574,0.05890198952181386
Parvimonas sp oral taxon 393,0.00014244064893787937,1208,Random Forest,0.7415403585426574,0.05890198952181386
Rikenellaceae bacterium DSM 108975,0.00014241728733727278,1209,Random Forest,0.7415403585426574,0.05890198952181386
GGB9434 SGB14812,0.00014201196673057202,1210,Random Forest,0.7415403585426574,0.05890198952181386
Clostridium baratii,0.00014180325768694705,1211,Random Forest,0.7415403585426574,0.05890198952181386
Salmonella enterica,0.00014135065373214,1212,Random Forest,0.7415403585426574,0.05890198952181386
GGB45620 SGB63333,0.00014122214391535688,1213,Random Forest,0.7415403585426574,0.05890198952181386
GGB9209 SGB14148,0.00013949274400413286,1214,Random Forest,0.7415403585426574,0.05890198952181386
GGB3118 SGB4130,0.00013938678520802466,1215,Random Forest,0.7415403585426574,0.05890198952181386
GGB52930 SGB73859,0.00013839383131131381,1216,Random Forest,0.7415403585426574,0.05890198952181386
GGB1387 SGB1894,0.00013830418800477614,1217,Random Forest,0.7415403585426574,0.05890198952181386
GGB9452 SGB14843,0.00013820775040793908,1218,Random Forest,0.7415403585426574,0.05890198952181386
Mogibacterium pumilum,0.0001374319544493688,1219,Random Forest,0.7415403585426574,0.05890198952181386
GGB9480 SGB14875,0.00013700900269271034,1220,Random Forest,0.7415403585426574,0.05890198952181386
GGB3717 SGB5040,0.00013609755813043652,1221,Random Forest,0.7415403585426574,0.05890198952181386
Latilactobacillus curvatus,0.00013580870593166063,1222,Random Forest,0.7415403585426574,0.05890198952181386
Parabacteroides chinchillae,0.0001349890557175134,1223,Random Forest,0.7415403585426574,0.05890198952181386
Eggerthellaceae unclassified SGB14330,0.0001348886409267181,1224,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides mediterraneensis,0.00013458562608322167,1225,Random Forest,0.7415403585426574,0.05890198952181386
Megasphaera hexanoica,0.00013451201934177234,1226,Random Forest,0.7415403585426574,0.05890198952181386
GGB6010 SGB8637,0.00013444439657356018,1227,Random Forest,0.7415403585426574,0.05890198952181386
Peptoniphilus grossensis,0.00013397081419327334,1228,Random Forest,0.7415403585426574,0.05890198952181386
GGB3189 SGB4212,0.0001338780436285883,1229,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Roslinia caecavium,0.00013379816672118793,1230,Random Forest,0.7415403585426574,0.05890198952181386
GGB9045 SGB13947,0.00013364453787786896,1231,Random Forest,0.7415403585426574,0.05890198952181386
Eggerthella sp HF 1101,0.00013359520075909755,1232,Random Forest,0.7415403585426574,0.05890198952181386
Mediterraneibacter SGB4586,0.00013308522963418804,1233,Random Forest,0.7415403585426574,0.05890198952181386
Brachyspira pilosicoli,0.00012999989196268622,1234,Random Forest,0.7415403585426574,0.05890198952181386
Longibaculum muris,0.00012955828212809134,1235,Random Forest,0.7415403585426574,0.05890198952181386
GGB6544 SGB9242,0.0001282283280952316,1236,Random Forest,0.7415403585426574,0.05890198952181386
Slackia SGB14778,0.00012794491158693008,1237,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroidaceae unclassified SGB1468,0.0001274086035676951,1238,Random Forest,0.7415403585426574,0.05890198952181386
GGB12762 SGB19792,0.00012632460280280483,1239,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Pseudoscilispira falkowii,0.00012624210316445123,1240,Random Forest,0.7415403585426574,0.05890198952181386
Ruminococcaceae bacterium Marseille P2935,0.00012565032378201508,1241,Random Forest,0.7415403585426574,0.05890198952181386
Actinomyces israelii,0.00012559079761993223,1242,Random Forest,0.7415403585426574,0.05890198952181386
Gemella bergeri,0.00012505990895365262,1243,Random Forest,0.7415403585426574,0.05890198952181386
Eggerthella sp YY7918,0.00012471536941828103,1244,Random Forest,0.7415403585426574,0.05890198952181386
Dialister SGB5820,0.0001239696761741028,1245,Random Forest,0.7415403585426574,0.05890198952181386
Terrisporobacter othiniensis,0.00012377105824793794,1246,Random Forest,0.7415403585426574,0.05890198952181386
Blautia hominis,0.00012376281090643236,1247,Random Forest,0.7415403585426574,0.05890198952181386
Bacilli unclassified SGB6487,0.00012363807055786584,1248,Random Forest,0.7415403585426574,0.05890198952181386
GGB1102 SGB1416,0.00012352092183208252,1249,Random Forest,0.7415403585426574,0.05890198952181386
Akkermansia sp KLE1605,0.0001231496787915967,1250,Random Forest,0.7415403585426574,0.05890198952181386
GGB1405 SGB1928,0.00012275432179876955,1251,Random Forest,0.7415403585426574,0.05890198952181386
Firmicutes bacterium AM41 11,0.0001224682257358893,1252,Random Forest,0.7415403585426574,0.05890198952181386
Lachnospiraceae bacterium WCA 693 APC MOT I,0.0001224361615664952,1253,Random Forest,0.7415403585426574,0.05890198952181386
GGB9608 SGB15042,0.00012079084140322112,1254,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB6317,0.00012073571973666617,1255,Random Forest,0.7415403585426574,0.05890198952181386
Porphyromonas pasteri,0.0001203511013045206,1256,Random Forest,0.7415403585426574,0.05890198952181386
Neisseria sicca,0.00012026419326682091,1257,Random Forest,0.7415403585426574,0.05890198952181386
GGB9636 SGB15108,0.00012015243526022131,1258,Random Forest,0.7415403585426574,0.05890198952181386
GGB4239 SGB5731,0.00012012293668033011,1259,Random Forest,0.7415403585426574,0.05890198952181386
GGB4672 SGB6461,0.00011989227040529456,1260,Random Forest,0.7415403585426574,0.05890198952181386
Leuconostoc pseudomesenteroides,0.00011958626325219415,1261,Random Forest,0.7415403585426574,0.05890198952181386
Actinomyces gerencseriae,0.00011931039922662278,1262,Random Forest,0.7415403585426574,0.05890198952181386
GGB42689 SGB59892,0.00011892007077283588,1263,Random Forest,0.7415403585426574,0.05890198952181386
Treponema maltophilum,0.00011861709800955961,1264,Random Forest,0.7415403585426574,0.05890198952181386
Lactiplantibacillus plantarum,0.00011744110723756291,1265,Random Forest,0.7415403585426574,0.05890198952181386
GGB9591 SGB15013,0.00011743655207937082,1266,Random Forest,0.7415403585426574,0.05890198952181386
GGB4739 SGB6564,0.00011728699922334636,1267,Random Forest,0.7415403585426574,0.05890198952181386
Flavonifractor sp An112,0.00011695486106233156,1268,Random Forest,0.7415403585426574,0.05890198952181386
GGB1691 SGB2323,0.00011632580322115126,1269,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB6307,0.0001162621336420197,1270,Random Forest,0.7415403585426574,0.05890198952181386
Porphyromonas sp HMSC065F10,0.0001159710483934059,1271,Random Forest,0.7415403585426574,0.05890198952181386
Sutterella SGB9293,0.00011560642124160139,1272,Random Forest,0.7415403585426574,0.05890198952181386
GGB6565 SGB9274,0.00011549698455443235,1273,Random Forest,0.7415403585426574,0.05890198952181386
Staphylococcus aureus,0.00011542835828624283,1274,Random Forest,0.7415403585426574,0.05890198952181386
GGB3523 SGB4702,0.00011515104383326264,1275,Random Forest,0.7415403585426574,0.05890198952181386
GGB1410 SGB1935,0.00011444317534730353,1276,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella bergensis,0.00011434071113492724,1277,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB13999,0.00011419041625237215,1278,Random Forest,0.7415403585426574,0.05890198952181386
GGB6127 SGB8773,0.00011394133646323297,1279,Random Forest,0.7415403585426574,0.05890198952181386
GGB28319 SGB40892,0.00011313416494321451,1280,Random Forest,0.7415403585426574,0.05890198952181386
Tyzzerella sp An114,0.00011311843773975385,1281,Random Forest,0.7415403585426574,0.05890198952181386
Lactonifactor longoviformis,0.00011285973307348631,1282,Random Forest,0.7415403585426574,0.05890198952181386
GGB9580 SGB14998,0.00011227359523161642,1283,Random Forest,0.7415403585426574,0.05890198952181386
Desulfovibrio sp ZJ200,0.0001117431908677233,1284,Random Forest,0.7415403585426574,0.05890198952181386
Lactococcus laudensis,0.00011160309436342203,1285,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella veroralis,0.00011135988037504572,1286,Random Forest,0.7415403585426574,0.05890198952181386
Alterileibacterium massiliense,0.0001111356905561967,1287,Random Forest,0.7415403585426574,0.05890198952181386
Limosilactobacillus reuteri,0.00011098893602567972,1288,Random Forest,0.7415403585426574,0.05890198952181386
Clostridiaceae bacterium DONG20 135,0.0001106028928984605,1289,Random Forest,0.7415403585426574,0.05890198952181386
GGB4711 SGB6524,0.00010942447668149658,1290,Random Forest,0.7415403585426574,0.05890198952181386
GGB9530 SGB14930,0.00010895657162338841,1291,Random Forest,0.7415403585426574,0.05890198952181386
Bifidobacterium angulatum,0.00010888221595735992,1292,Random Forest,0.7415403585426574,0.05890198952181386
Sneathia amnii,0.00010851055127358844,1293,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Flemingibacterium merdigallinarum,0.0001084554534196351,1294,Random Forest,0.7415403585426574,0.05890198952181386
Gemmiger sp An50,0.00010828889741664884,1295,Random Forest,0.7415403585426574,0.05890198952181386
Mitsuokella sp AF21 1AC,0.00010731728068387202,1296,Random Forest,0.7415403585426574,0.05890198952181386
GGB38987 SGB66207,0.0001070865900936187,1297,Random Forest,0.7415403585426574,0.05890198952181386
Coprococcus sp AF21 14LB,0.00010708311094060867,1298,Random Forest,0.7415403585426574,0.05890198952181386
Anaeromassilibacillus sp An172,0.00010694880810262059,1299,Random Forest,0.7415403585426574,0.05890198952181386
Ruminococcaceae unclassified SGB15251,0.00010636278989277988,1300,Random Forest,0.7415403585426574,0.05890198952181386
GGB9582 SGB15000,0.00010624375076961344,1301,Random Forest,0.7415403585426574,0.05890198952181386
Atopobium sp oral taxon 810,0.00010597040156746502,1302,Random Forest,0.7415403585426574,0.05890198952181386
Ezakiella SGB6726,0.00010589638570110889,1303,Random Forest,0.7415403585426574,0.05890198952181386
Clostridium ventriculi,0.00010550542165312664,1304,Random Forest,0.7415403585426574,0.05890198952181386
Peptidiphaga gingivicola,0.00010516490731478831,1305,Random Forest,0.7415403585426574,0.05890198952181386
GGB6128 SGB8774,0.00010513153779437433,1306,Random Forest,0.7415403585426574,0.05890198952181386
GGB3528 SGB4713,0.00010511006186123041,1307,Random Forest,0.7415403585426574,0.05890198952181386
GGB9673 SGB15172,0.00010470313388376328,1308,Random Forest,0.7415403585426574,0.05890198952181386
Pediococcus acidilactici,0.00010351902056949161,1309,Random Forest,0.7415403585426574,0.05890198952181386
Oribacterium SGB5283,0.00010312830368962112,1310,Random Forest,0.7415403585426574,0.05890198952181386
GGB9260 SGB14208,0.00010160408748871965,1311,Random Forest,0.7415403585426574,0.05890198952181386
GGB3617 SGB4891,0.0001014391307398223,1312,Random Forest,0.7415403585426574,0.05890198952181386
Streptococcus peroris,0.00010140426432289798,1313,Random Forest,0.7415403585426574,0.05890198952181386
GGB3236 SGB4274,0.00010100123217164036,1314,Random Forest,0.7415403585426574,0.05890198952181386
Eubacterium sp ER2,0.00010042818774774501,1315,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella baroniae,0.00010004850527171485,1316,Random Forest,0.7415403585426574,0.05890198952181386
GGB9631 SGB15086,9.997213871808144e-05,1317,Random Forest,0.7415403585426574,0.05890198952181386
Parabacteroides bouchesdurhonensis,9.949963351083856e-05,1318,Random Forest,0.7415403585426574,0.05890198952181386
Haemophilus pittmaniae,9.862233105313799e-05,1319,Random Forest,0.7415403585426574,0.05890198952181386
GGB1267 SGB1701,9.804056173570404e-05,1320,Random Forest,0.7415403585426574,0.05890198952181386
GGB3862 SGB5239,9.782892996317378e-05,1321,Random Forest,0.7415403585426574,0.05890198952181386
Leuconostoc carnosum,9.754536654592828e-05,1322,Random Forest,0.7415403585426574,0.05890198952181386
Blautia SGB71764,9.717201380328338e-05,1323,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB6371,9.662779200022516e-05,1324,Random Forest,0.7415403585426574,0.05890198952181386
Traorella massiliensis,9.660632534116979e-05,1325,Random Forest,0.7415403585426574,0.05890198952181386
Collinsella phocaeensis,9.617947315389371e-05,1326,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella buccalis,9.59207640747352e-05,1327,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides acidifaciens,9.550906107836918e-05,1328,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella sp F0091,9.503060563319719e-05,1329,Random Forest,0.7415403585426574,0.05890198952181386
GGB27776 SGB40190,9.49118081969349e-05,1330,Random Forest,0.7415403585426574,0.05890198952181386
GGB9815 SGB15449,9.489184112187844e-05,1331,Random Forest,0.7415403585426574,0.05890198952181386
GGB1250 SGB1673,9.467510523735413e-05,1332,Random Forest,0.7415403585426574,0.05890198952181386
Butyricimonas SGB1783,9.371557601658818e-05,1333,Random Forest,0.7415403585426574,0.05890198952181386
GGB3654 SGB4965,9.367934487503334e-05,1334,Random Forest,0.7415403585426574,0.05890198952181386
Gemmiger sp An194,9.295149385905104e-05,1335,Random Forest,0.7415403585426574,0.05890198952181386
Fusobacteriaceae unclassified SGB59307,9.258508138033172e-05,1336,Random Forest,0.7415403585426574,0.05890198952181386
GGB4579 SGB6329,9.182429523378996e-05,1337,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB6302,9.15953398295105e-05,1338,Random Forest,0.7415403585426574,0.05890198952181386
Fannyhessea vaginae,9.152514301114182e-05,1339,Random Forest,0.7415403585426574,0.05890198952181386
GGB4602 SGB6365,9.139741057203376e-05,1340,Random Forest,0.7415403585426574,0.05890198952181386
Clostridiales bacterium Marseille P2846,9.059247837838091e-05,1341,Random Forest,0.7415403585426574,0.05890198952181386
GGB1270 SGB1705,8.990239093290976e-05,1342,Random Forest,0.7415403585426574,0.05890198952181386
Flavonifractor sp An135,8.939262657930788e-05,1343,Random Forest,0.7415403585426574,0.05890198952181386
Methanomassiliicoccaceae unclassified SGB380,8.917290876477629e-05,1344,Random Forest,0.7415403585426574,0.05890198952181386
Eubacterium sp AF22 8LB,8.912424848497834e-05,1345,Random Forest,0.7415403585426574,0.05890198952181386
Lachnospiraceae unclassified SGB5104,8.878017396442375e-05,1346,Random Forest,0.7415403585426574,0.05890198952181386
Leptotrichia hongkongensis,8.840241232400316e-05,1347,Random Forest,0.7415403585426574,0.05890198952181386
Eggerthellaceae unclassified SGB14332,8.837032623997869e-05,1348,Random Forest,0.7415403585426574,0.05890198952181386
GGB1222 SGB1592,8.80619767867352e-05,1349,Random Forest,0.7415403585426574,0.05890198952181386
Erysipelatoclostridium sp An15,8.801267764979444e-05,1350,Random Forest,0.7415403585426574,0.05890198952181386
Selenomonas noxia,8.795112531364909e-05,1351,Random Forest,0.7415403585426574,0.05890198952181386
Collinsella massiliensis,8.77451539215765e-05,1352,Random Forest,0.7415403585426574,0.05890198952181386
GGB1843 SGB2524,8.768890045117843e-05,1353,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroidales unclassified SGB2076,8.759743939705467e-05,1354,Random Forest,0.7415403585426574,0.05890198952181386
Enterococcus durans,8.721736423377368e-05,1355,Random Forest,0.7415403585426574,0.05890198952181386
Citrobacter amalonaticus,8.634311177115996e-05,1356,Random Forest,0.7415403585426574,0.05890198952181386
GGB9594 SGB15016,8.567478211772195e-05,1357,Random Forest,0.7415403585426574,0.05890198952181386
GGB260 SGB362,8.434900700028379e-05,1358,Random Forest,0.7415403585426574,0.05890198952181386
Lachnospiraceae bacterium oral taxon 500,8.315050570979368e-05,1359,Random Forest,0.7415403585426574,0.05890198952181386
GGB4671 SGB6460,8.31426486546466e-05,1360,Random Forest,0.7415403585426574,0.05890198952181386
GGB4243 SGB5738,8.243261442123602e-05,1361,Random Forest,0.7415403585426574,0.05890198952181386
Atopobium sp oral taxon 199,8.183310400407243e-05,1362,Random Forest,0.7415403585426574,0.05890198952181386
GGB3003 SGB3994,8.178620139727479e-05,1363,Random Forest,0.7415403585426574,0.05890198952181386
GGB3678 SGB4992,8.174062897157713e-05,1364,Random Forest,0.7415403585426574,0.05890198952181386
GGB6007 SGB8634,8.146955076682169e-05,1365,Random Forest,0.7415403585426574,0.05890198952181386
Atopobium minutum,8.089053359524246e-05,1366,Random Forest,0.7415403585426574,0.05890198952181386
Marvinbryantia SGB4691,8.082384143800335e-05,1367,Random Forest,0.7415403585426574,0.05890198952181386
GGB9052 SGB13957,8.069431493609635e-05,1368,Random Forest,0.7415403585426574,0.05890198952181386
GGB1215 SGB1581,8.028477245278657e-05,1369,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB6344,8.017209738023715e-05,1370,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroidales bacterium Oil RF 744 WCA WT 10,8.009288551195158e-05,1371,Random Forest,0.7415403585426574,0.05890198952181386
Pyramidobacter sp C12 8,7.974520940644186e-05,1372,Random Forest,0.7415403585426574,0.05890198952181386
Ruminococcaceae unclassified SGB20776,7.841263224783778e-05,1373,Random Forest,0.7415403585426574,0.05890198952181386
Enterobacter cloacae,7.813422551961503e-05,1374,Random Forest,0.7415403585426574,0.05890198952181386
GGB1407 SGB1931,7.805614426048058e-05,1375,Random Forest,0.7415403585426574,0.05890198952181386
GGB9331 SGB14294,7.726765012792054e-05,1376,Random Forest,0.7415403585426574,0.05890198952181386
GGB9528 SGB14928,7.708154742405521e-05,1377,Random Forest,0.7415403585426574,0.05890198952181386
GGB9716 SGB15269,7.678043833181324e-05,1378,Random Forest,0.7415403585426574,0.05890198952181386
Enteroscipio rubneri,7.671725346898391e-05,1379,Random Forest,0.7415403585426574,0.05890198952181386
Ligilactobacillus agilis,7.663799084101632e-05,1380,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella koreensis,7.659624298694735e-05,1381,Random Forest,0.7415403585426574,0.05890198952181386
Clostridiales bacterium CHKCI006,7.615617326155036e-05,1382,Random Forest,0.7415403585426574,0.05890198952181386
GGB9285 SGB14238,7.55495837010112e-05,1383,Random Forest,0.7415403585426574,0.05890198952181386
Elusimicrobiales bacterium,7.482013643156208e-05,1384,Random Forest,0.7415403585426574,0.05890198952181386
Parolsenella SGB14378,7.448386155968687e-05,1385,Random Forest,0.7415403585426574,0.05890198952181386
Collinsella sp An268,7.443628398355846e-05,1386,Random Forest,0.7415403585426574,0.05890198952181386
Corynebacterium matruchotii,7.425921114227072e-05,1387,Random Forest,0.7415403585426574,0.05890198952181386
Lachnospiraceae unclassified SGB66069,7.41418498521931e-05,1388,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Gallimonas intestinalis,7.330839286017242e-05,1389,Random Forest,0.7415403585426574,0.05890198952181386
GGB9677 SGB15179,7.30628072637334e-05,1390,Random Forest,0.7415403585426574,0.05890198952181386
GGB5989 SGB21098,7.247201237360303e-05,1391,Random Forest,0.7415403585426574,0.05890198952181386
Oxalobacter SGB9385,7.221349787124564e-05,1392,Random Forest,0.7415403585426574,0.05890198952181386
GGB6522 SGB9214,7.21301503476306e-05,1393,Random Forest,0.7415403585426574,0.05890198952181386
Alistipes sp An31A,7.199479474428735e-05,1394,Random Forest,0.7415403585426574,0.05890198952181386
GGB18559 SGB27424,7.162224978224621e-05,1395,Random Forest,0.7415403585426574,0.05890198952181386
Adlercreutzia mucosicola,7.05981365179841e-05,1396,Random Forest,0.7415403585426574,0.05890198952181386
Lachnospiraceae unclassified SGB5063,7.045990363108295e-05,1397,Random Forest,0.7415403585426574,0.05890198952181386
Dialister micraerophilus,7.044075014963819e-05,1398,Random Forest,0.7415403585426574,0.05890198952181386
Bacilli unclassified SGB6493,7.03500394598503e-05,1399,Random Forest,0.7415403585426574,0.05890198952181386
GGB4701 SGB6508,7.009728488691425e-05,1400,Random Forest,0.7415403585426574,0.05890198952181386
GGB3474 SGB4637,6.925109662014636e-05,1401,Random Forest,0.7415403585426574,0.05890198952181386
GGB1219 SGB1586,6.884248985280939e-05,1402,Random Forest,0.7415403585426574,0.05890198952181386
Subdoligranulum variabile,6.871719214710157e-05,1403,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Paralachnospira avium,6.8670555278036e-05,1404,Random Forest,0.7415403585426574,0.05890198952181386
Pseudopropionibacterium propionicum,6.830326278008655e-05,1405,Random Forest,0.7415403585426574,0.05890198952181386
GGB9540 SGB14943,6.827921653255744e-05,1406,Random Forest,0.7415403585426574,0.05890198952181386
Porphyromonas bennonis,6.813237905960984e-05,1407,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides sp OF04 15BH,6.762978233051555e-05,1408,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides ndongoniae,6.760352955608463e-05,1409,Random Forest,0.7415403585426574,0.05890198952181386
Synergistes jonesii,6.744105566531435e-05,1410,Random Forest,0.7415403585426574,0.05890198952181386
GGB4888 SGB6837,6.731545952916716e-05,1411,Random Forest,0.7415403585426574,0.05890198952181386
GGB4698 SGB6498,6.68313613242455e-05,1412,Random Forest,0.7415403585426574,0.05890198952181386
GGB27774 SGB40188,6.679087858523046e-05,1413,Random Forest,0.7415403585426574,0.05890198952181386
Gordonibacter sp 28C,6.672487564560874e-05,1414,Random Forest,0.7415403585426574,0.05890198952181386
Coprococcus SGB5116,6.608144047039301e-05,1415,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella oralis,6.588792689116826e-05,1416,Random Forest,0.7415403585426574,0.05890198952181386
GGB4770 SGB6604,6.573170559833524e-05,1417,Random Forest,0.7415403585426574,0.05890198952181386
